*r,rtscbin,sc_cat,value
p21015,bin2,cap,2000
p21015,bin3,cost,2000
p21015,bin3,cap,20000
p21017,bin1,cost,65
p21017,bin1,cap,1000
p21017,bin2,cost,200
p21017,bin2,cap,2000
p21017,bin3,cost,2000
p21017,bin3,cap,20000
p21021,bin1,cost,65
p21021,bin1,cap,1000
p21021,bin2,cost,200
p21021,bin2,cap,2000
p21021,bin3,cost,2000
p21021,bin3,cap,20000
p21023,bin1,cost,65
p21023,bin1,cap,1000
p21023,bin2,cost,200
p21023,bin2,cap,2000
p21023,bin3,cost,2000
p21023,bin3,cap,20000
p21029,bin1,cost,65
p21029,bin1,cap,1000
p21029,bin2,cost,200
p21029,bin2,cap,2000
p21029,bin3,cost,2000
p21029,bin3,cap,20000
p21037,bin1,cost,65
p21037,bin1,cap,1000
p21037,bin2,cost,200
p21037,bin2,cap,2000
p21037,bin3,cost,2000
p21037,bin3,cap,20000
p21041,bin1,cost,65
p21041,bin1,cap,1000
p21041,bin2,cost,200
p21041,bin2,cap,2000
p21041,bin3,cost,2000
p21041,bin3,cap,20000
p21045,bin1,cost,65
p21045,bin1,cap,1000
p21045,bin2,cost,200
p21045,bin2,cap,2000
p21045,bin3,cost,2000
p21045,bin3,cap,20000
p21049,bin1,cost,65
p21049,bin1,cap,1000
p21049,bin2,cost,200
p21049,bin2,cap,2000
p21049,bin3,cost,2000
p21049,bin3,cap,20000
p21051,bin1,cost,65
p21051,bin1,cap,1000
p21051,bin2,cost,200
p21051,bin2,cap,2000
p21051,bin3,cost,2000
p21051,bin3,cap,20000
p21061,bin1,cost,65
p21061,bin1,cap,1000
p21061,bin2,cost,200
p21061,bin2,cap,2000
p21061,bin3,cost,2000
p21061,bin3,cap,20000
p21063,bin1,cost,65
p21063,bin1,cap,1000
p21063,bin2,cost,200
p21063,bin2,cap,2000
p21063,bin3,cost,2000
p21063,bin3,cap,20000
p21065,bin1,cost,65
p21065,bin1,cap,1000
p21065,bin2,cost,200
p21065,bin2,cap,2000
p21065,bin3,cost,2000
p21065,bin3,cap,20000
p21067,bin1,cost,65
p21067,bin1,cap,1000
p21067,bin2,cost,200
p21067,bin2,cap,2000
p21067,bin3,cost,2000
p21067,bin3,cap,20000
p21069,bin1,cost,65
p21069,bin1,cap,1000
p21069,bin2,cost,200
p21069,bin2,cap,2000
p21069,bin3,cost,2000
p21069,bin3,cap,20000
p21073,bin1,cost,65
p21073,bin1,cap,1000
p21073,bin2,cost,200
p21073,bin2,cap,2000
p21073,bin3,cost,2000
p21073,bin3,cap,20000
p21077,bin1,cost,65
p21077,bin1,cap,1000
p21077,bin2,cost,200
p21077,bin2,cap,2000
p21077,bin3,cost,2000
p21077,bin3,cap,20000
p21079,bin1,cost,65
p21079,bin1,cap,1000
p21079,bin2,cost,200
p21079,bin2,cap,2000
p21079,bin3,cost,2000
p21079,bin3,cap,20000
p21081,bin1,cost,65
p21081,bin1,cap,1000
p21081,bin2,cost,200
p21081,bin2,cap,2000
p21081,bin3,cost,2000
p21081,bin3,cap,20000
p21087,bin1,cost,65
p21087,bin1,cap,1000
p21087,bin2,cost,200
p21087,bin2,cap,2000
p21087,bin3,cost,2000
p21087,bin3,cap,20000
p21089,bin1,cost,65
p21089,bin1,cap,1000
p21089,bin2,cost,200
p21089,bin2,cap,2000
p21089,bin3,cost,2000
p21089,bin3,cap,20000
p21093,bin1,cost,65
p21093,bin1,cap,1000
p21093,bin2,cost,200
p21093,bin2,cap,2000
p21093,bin3,cost,2000
p21093,bin3,cap,20000
p21095,bin1,cost,65
p21095,bin1,cap,1000
p21095,bin2,cost,200
p21095,bin2,cap,2000
p21095,bin3,cost,2000
p21095,bin3,cap,20000
p21097,bin1,cost,65
p21097,bin1,cap,1000
p21097,bin2,cost,200
p21097,bin2,cap,2000
p21097,bin3,cost,2000
p21097,bin3,cap,20000
p21099,bin1,cost,65
p21099,bin1,cap,1000
p21099,bin2,cost,200
p21099,bin2,cap,2000
p21099,bin3,cost,2000
p21099,bin3,cap,20000
p21103,bin1,cost,65
p21103,bin1,cap,1000
p21103,bin2,cost,200
p21103,bin2,cap,2000
p21103,bin3,cost,2000
p21103,bin3,cap,20000
p21109,bin1,cost,65
p21109,bin1,cap,1000
p21109,bin2,cost,200
p21109,bin2,cap,2000
p21109,bin3,cost,2000
p21109,bin3,cap,20000
p21111,bin1,cost,65
p21111,bin1,cap,1000
p21111,bin2,cost,200
p21111,bin2,cap,2000
p21111,bin3,cost,2000
p21111,bin3,cap,20000
p21113,bin1,cost,65
p21113,bin1,cap,1000
p21113,bin2,cost,200
p21113,bin2,cap,2000
p21113,bin3,cost,2000
p21113,bin3,cap,20000
p21115,bin1,cost,65
p21115,bin1,cap,1000
p21115,bin2,cost,200
p21115,bin2,cap,2000
p21115,bin3,cost,2000
p21115,bin3,cap,20000
p21117,bin1,cost,65
p21117,bin1,cap,1000
p21117,bin2,cost,200
p21117,bin2,cap,2000
p21117,bin3,cost,2000
p21117,bin3,cap,20000
p21121,bin1,cost,65
p21121,bin1,cap,1000
p21121,bin2,cost,200
p21121,bin2,cap,2000
p21121,bin3,cost,2000
p21121,bin3,cap,20000
p21123,bin1,cost,65
p21123,bin1,cap,1000
p21123,bin2,cost,200
p21123,bin2,cap,2000
p21123,bin3,cost,2000
p21123,bin3,cap,20000
p21125,bin1,cost,65
p21125,bin1,cap,1000
p21125,bin2,cost,200
p21125,bin2,cap,2000
p21125,bin3,cost,2000
p21125,bin3,cap,20000
p21129,bin1,cost,65
p21129,bin1,cap,1000
p21129,bin2,cost,200
p21129,bin2,cap,2000
p21129,bin3,cost,2000
p21129,bin3,cap,20000
p21135,bin1,cost,65
p21135,bin1,cap,1000
p21135,bin2,cost,200
p21135,bin2,cap,2000
p21135,bin3,cost,2000
p21135,bin3,cap,20000
p21137,bin1,cost,65
p21137,bin1,cap,1000
p21137,bin2,cost,200
p21137,bin2,cap,2000
p21137,bin3,cost,2000
p21137,bin3,cap,20000
p21151,bin1,cost,65
p21151,bin1,cap,1000
p21151,bin2,cost,200
p21151,bin2,cap,2000
p21151,bin3,cost,2000
p21151,bin3,cap,20000
p21153,bin1,cost,65
p21153,bin1,cap,1000
p21153,bin2,cost,200
p21153,bin2,cap,2000
p21153,bin3,cost,2000
p21153,bin3,cap,20000
p21155,bin1,cost,65
p21155,bin1,cap,1000
p21155,bin2,cost,200
p21155,bin2,cap,2000
p21155,bin3,cost,2000
p21155,bin3,cap,20000
p21161,bin1,cost,65
p21161,bin1,cap,1000
p21161,bin2,cost,200
p21161,bin2,cap,2000
p21161,bin3,cost,2000
p21161,bin3,cap,20000
p21163,bin1,cost,65
p21163,bin1,cap,1000
p21163,bin2,cost,200
p21163,bin2,cap,2000
p21163,bin3,cost,2000
p21163,bin3,cap,20000
p21165,bin1,cost,65
p21165,bin1,cap,1000
p21165,bin2,cost,200
p21165,bin2,cap,2000
p21165,bin3,cost,2000
p21165,bin3,cap,20000
p21167,bin1,cost,65
p21167,bin1,cap,1000
p21167,bin2,cost,200
p21167,bin2,cap,2000
p21167,bin3,cost,2000
p21167,bin3,cap,20000
p21173,bin1,cost,65
p21173,bin1,cap,1000
p21173,bin2,cost,200
p21173,bin2,cap,2000
p21173,bin3,cost,2000
p21173,bin3,cap,20000
p21175,bin1,cost,65
p21175,bin1,cap,1000
p21175,bin2,cost,200
p21175,bin2,cap,2000
p21175,bin3,cost,2000
p21175,bin3,cap,20000
p21179,bin1,cost,65
p21179,bin1,cap,1000
p21179,bin2,cost,200
p21179,bin2,cap,2000
p21179,bin3,cost,2000
p21179,bin3,cap,20000
p21181,bin1,cost,65
p21181,bin1,cap,1000
p21181,bin2,cost,200
p21181,bin2,cap,2000
p21181,bin3,cost,2000
p21181,bin3,cap,20000
p21185,bin1,cost,65
p21185,bin1,cap,1000
p21185,bin2,cost,200
p21185,bin2,cap,2000
p21185,bin3,cost,2000
p21185,bin3,cap,20000
p21187,bin1,cost,65
p21187,bin1,cap,1000
p21187,bin2,cost,200
p21187,bin2,cap,2000
p21187,bin3,cost,2000
p21187,bin3,cap,20000
p21189,bin1,cost,65
p21189,bin1,cap,1000
p21189,bin2,cost,200
p21189,bin2,cap,2000
p21189,bin3,cost,2000
p21189,bin3,cap,20000
p21191,bin1,cost,65
p21191,bin1,cap,1000
p21191,bin2,cost,200
p21191,bin2,cap,2000
p21191,bin3,cost,2000
p21191,bin3,cap,20000
p21197,bin1,cost,65
p21197,bin1,cap,1000
p21197,bin2,cost,200
p21197,bin2,cap,2000
p21197,bin3,cost,2000
p21197,bin3,cap,20000
p21201,bin1,cost,65
p21201,bin1,cap,1000
p21201,bin2,cost,200
p21201,bin2,cap,2000
p21201,bin3,cost,2000
p21201,bin3,cap,20000
p21203,bin1,cost,65
p21203,bin1,cap,1000
p21203,bin2,cost,200
p21203,bin2,cap,2000
p21203,bin3,cost,2000
p21203,bin3,cap,20000
p21205,bin1,cost,65
p21205,bin1,cap,1000
p21205,bin2,cost,200
p21205,bin2,cap,2000
p21205,bin3,cost,2000
p21205,bin3,cap,20000
p21209,bin1,cost,65
p21209,bin1,cap,1000
p21209,bin2,cost,200
p21209,bin2,cap,2000
p21209,bin3,cost,2000
p21209,bin3,cap,20000
p21211,bin1,cost,65
p21211,bin1,cap,1000
p21211,bin2,cost,200
p21211,bin2,cap,2000
p21211,bin3,cost,2000
p21211,bin3,cap,20000
p21215,bin1,cost,65
p21215,bin1,cap,1000
p21215,bin2,cost,200
p21215,bin2,cap,2000
p21215,bin3,cost,2000
p21215,bin3,cap,20000
p21217,bin1,cost,65
p21217,bin1,cap,1000
p21217,bin2,cost,200
p21217,bin2,cap,2000
p21217,bin3,cost,2000
p21217,bin3,cap,20000
p21223,bin1,cost,65
p21223,bin1,cap,1000
p21223,bin2,cost,200
p21223,bin2,cap,2000
p21223,bin3,cost,2000
p21223,bin3,cap,20000
p21229,bin1,cost,65
p21229,bin1,cap,1000
p21229,bin2,cost,200
p21229,bin2,cap,2000
p21229,bin3,cost,2000
p21229,bin3,cap,20000
p21235,bin1,cost,65
p21235,bin1,cap,1000
p21235,bin2,cost,200
p21235,bin2,cap,2000
p21235,bin3,cost,2000
p21235,bin3,cap,20000
p21237,bin1,cost,65
p21237,bin1,cap,1000
p21237,bin2,cost,200
p21237,bin2,cap,2000
p21237,bin3,cost,2000
p21237,bin3,cap,20000
p21239,bin1,cost,65
p21239,bin1,cap,1000
p21239,bin2,cost,200
p21239,bin2,cap,2000
p21239,bin3,cost,2000
p21239,bin3,cap,20000
p21019,bin1,cost,65
p21019,bin1,cap,1000
p21019,bin2,cost,200
p21019,bin2,cap,2000
p21019,bin3,cost,2000
p21019,bin3,cap,20000
p21025,bin1,cost,65
p21025,bin1,cap,1000
p21025,bin2,cost,200
p21025,bin2,cap,2000
p21025,bin3,cost,2000
p21025,bin3,cap,20000
p21043,bin1,cost,65
p21043,bin1,cap,1000
p21043,bin2,cost,200
p21043,bin2,cap,2000
p21043,bin3,cost,2000
p21043,bin3,cap,20000
p21071,bin1,cost,65
p21071,bin1,cap,1000
p21071,bin2,cost,200
p21071,bin2,cap,2000
p21071,bin3,cost,2000
p21071,bin3,cap,20000
p21119,bin1,cost,65
p21119,bin1,cap,1000
p21119,bin2,cost,200
p21119,bin2,cap,2000
p21119,bin3,cost,2000
p21119,bin3,cap,20000
p21127,bin1,cost,65
p21127,bin1,cap,1000
p21127,bin2,cost,200
p21127,bin2,cap,2000
p21127,bin3,cost,2000
p21127,bin3,cap,20000
p21131,bin1,cost,65
p21131,bin1,cap,1000
p21131,bin2,cost,200
p21131,bin2,cap,2000
p21131,bin3,cost,2000
p21131,bin3,cap,20000
p21133,bin1,cost,65
p21133,bin1,cap,1000
p21133,bin2,cost,200
p21133,bin2,cap,2000
p21133,bin3,cost,2000
p21133,bin3,cap,20000
p21159,bin1,cost,65
p21159,bin1,cap,1000
p21159,bin2,cost,200
p21159,bin2,cap,2000
p21159,bin3,cost,2000
p21159,bin3,cap,20000
p21193,bin1,cost,65
p21193,bin1,cap,1000
p21193,bin2,cost,200
p21193,bin2,cap,2000
p21193,bin3,cost,2000
p21193,bin3,cap,20000
p21195,bin1,cost,65
p21195,bin1,cap,1000
p21195,bin2,cost,200
p21195,bin2,cap,2000
p21195,bin3,cost,2000
p21195,bin3,cap,20000
p39007,bin1,cost,65
p39007,bin1,cap,1000
p39007,bin2,cost,200
p39007,bin2,cap,2000
p39007,bin3,cost,2000
p39007,bin3,cap,20000
p39029,bin1,cost,65
p39029,bin1,cap,1000
p39029,bin2,cost,200
p39029,bin2,cap,2000
p39029,bin3,cost,2000
p39029,bin3,cap,20000
p39035,bin1,cost,65
p39035,bin1,cap,1000
p39035,bin2,cost,200
p39035,bin2,cap,2000
p39035,bin3,cost,2000
p39035,bin3,cap,20000
p39043,bin1,cost,65
p39043,bin1,cap,1000
p39043,bin2,cost,200
p39043,bin2,cap,2000
p39043,bin3,cost,2000
p39043,bin3,cap,20000
p39051,bin1,cost,65
p39051,bin1,cap,1000
p39051,bin2,cost,200
p39051,bin2,cap,2000
p39051,bin3,cost,2000
p39051,bin3,cap,20000
p39055,bin1,cost,65
p39055,bin1,cap,1000
p39055,bin2,cost,200
p39055,bin2,cap,2000
p39055,bin3,cost,2000
p39055,bin3,cap,20000
p39085,bin1,cost,65
p39085,bin1,cap,1000
p39085,bin2,cost,200
p39085,bin2,cap,2000
p39085,bin3,cost,2000
p39085,bin3,cap,20000
p39093,bin1,cost,65
p39093,bin1,cap,1000
p39093,bin2,cost,200
p39093,bin2,cap,2000
p39093,bin3,cost,2000
p39093,bin3,cap,20000
p39095,bin1,cost,65
p39095,bin1,cap,1000
p39095,bin2,cost,200
p39095,bin2,cap,2000
p39095,bin3,cost,2000
p39095,bin3,cap,20000
p39099,bin1,cost,65
p39099,bin1,cap,1000
p39099,bin2,cost,200
p39099,bin2,cap,2000
p39099,bin3,cost,2000
p39099,bin3,cap,20000
p39103,bin1,cost,65
p39103,bin1,cap,1000
p39103,bin2,cost,200
p39103,bin2,cap,2000
p39103,bin3,cost,2000
p39103,bin3,cap,20000
p39123,bin1,cost,65
p39123,bin1,cap,1000
p39123,bin2,cost,200
p39123,bin2,cap,2000
p39123,bin3,cost,2000
p39123,bin3,cap,20000
p39133,bin1,cost,65
p39133,bin1,cap,1000
p39133,bin2,cost,200
p39133,bin2,cap,2000
p39133,bin3,cost,2000
p39133,bin3,cap,20000
p39143,bin1,cost,65
p39143,bin1,cap,1000
p39143,bin2,cost,200
p39143,bin2,cap,2000
p39143,bin3,cost,2000
p39143,bin3,cap,20000
p39151,bin1,cost,65
p39151,bin1,cap,1000
p39151,bin2,cost,200
p39151,bin2,cap,2000
p39151,bin3,cost,2000
p39151,bin3,cap,20000
p39153,bin1,cost,65
p39153,bin1,cap,1000
p39153,bin2,cost,200
p39153,bin2,cap,2000
p39153,bin3,cost,2000
p39153,bin3,cap,20000
p39155,bin1,cost,65
p39155,bin1,cap,1000
p39155,bin2,cost,200
p39155,bin2,cap,2000
p39155,bin3,cost,2000
p39155,bin3,cap,20000
p39173,bin1,cost,65
p39173,bin1,cap,1000
p39173,bin2,cost,200
p39173,bin2,cap,2000
p39173,bin3,cost,2000
p39173,bin3,cap,20000
p39001,bin1,cost,65
p39001,bin1,cap,1000
p39001,bin2,cost,200
p39001,bin2,cap,2000
p39001,bin3,cost,2000
p39001,bin3,cap,20000
p39003,bin1,cost,65
p39003,bin1,cap,1000
p39003,bin2,cost,200
p39003,bin2,cap,2000
p39003,bin3,cost,2000
p39003,bin3,cap,20000
p39005,bin1,cost,65
p39005,bin1,cap,1000
p39005,bin2,cost,200
p39005,bin2,cap,2000
p39005,bin3,cost,2000
p39005,bin3,cap,20000
p39009,bin1,cost,65
p39009,bin1,cap,1000
p39009,bin2,cost,200
p39009,bin2,cap,2000
p39009,bin3,cost,2000
p39009,bin3,cap,20000
p39011,bin1,cost,65
p39011,bin1,cap,1000
p39011,bin2,cost,200
p39011,bin2,cap,2000
p39011,bin3,cost,2000
p39011,bin3,cap,20000
p39013,bin1,cost,65
p39013,bin1,cap,1000
p39013,bin2,cost,200
p39013,bin2,cap,2000
p39013,bin3,cost,2000
p39013,bin3,cap,20000
p39019,bin1,cost,65
p39019,bin1,cap,1000
p39019,bin2,cost,200
p39019,bin2,cap,2000
p39019,bin3,cost,2000
p39019,bin3,cap,20000
p39021,bin1,cost,65
p39021,bin1,cap,1000
p39021,bin2,cost,200
p39021,bin2,cap,2000
p39021,bin3,cost,2000
p39021,bin3,cap,20000
p39031,bin1,cost,65
p39031,bin1,cap,1000
p39031,bin2,cost,200
p39031,bin2,cap,2000
p39031,bin3,cost,2000
p39031,bin3,cap,20000
p39033,bin1,cost,65
p39033,bin1,cap,1000
p39033,bin2,cost,200
p39033,bin2,cap,2000
p39033,bin3,cost,2000
p39033,bin3,cap,20000
p39037,bin1,cost,65
p39037,bin1,cap,1000
p39037,bin2,cost,200
p39037,bin2,cap,2000
p39037,bin3,cost,2000
p39037,bin3,cap,20000
p39039,bin1,cost,65
p39039,bin1,cap,1000
p39039,bin2,cost,200
p39039,bin2,cap,2000
p39039,bin3,cost,2000
p39039,bin3,cap,20000
p39041,bin1,cost,65
p39041,bin1,cap,1000
p39041,bin2,cost,200
p39041,bin2,cap,2000
p39041,bin3,cost,2000
p39041,bin3,cap,20000
p39045,bin1,cost,65
p39045,bin1,cap,1000
p39045,bin2,cost,200
p39045,bin2,cap,2000
p39045,bin3,cost,2000
p39045,bin3,cap,20000
p39049,bin1,cost,65
p39049,bin1,cap,1000
p39049,bin2,cost,200
p39049,bin2,cap,2000
p39049,bin3,cost,2000
p39049,bin3,cap,20000
p39053,bin1,cost,65
p39053,bin1,cap,1000
p39053,bin2,cost,200
p39053,bin2,cap,2000
p39053,bin3,cost,2000
p39053,bin3,cap,20000
p39059,bin1,cost,65
p39059,bin1,cap,1000
p39059,bin2,cost,200
p39059,bin2,cap,2000
p39059,bin3,cost,2000
p39059,bin3,cap,20000
p39063,bin1,cost,65
p39063,bin1,cap,1000
p39063,bin2,cost,200
p39063,bin2,cap,2000
p39063,bin3,cost,2000
p39063,bin3,cap,20000
p39065,bin1,cost,65
p39065,bin1,cap,1000
p39065,bin2,cost,200
p39065,bin2,cap,2000
p39065,bin3,cost,2000
p39065,bin3,cap,20000
p39067,bin1,cost,65
p39067,bin1,cap,1000
p39067,bin2,cost,200
p39067,bin2,cap,2000
p39067,bin3,cost,2000
p39067,bin3,cap,20000
p39069,bin1,cost,65
p39069,bin1,cap,1000
p39069,bin2,cost,200
p39069,bin2,cap,2000
p39069,bin3,cost,2000
p39069,bin3,cap,20000
p39071,bin1,cost,65
p39071,bin1,cap,1000
p39071,bin2,cost,200
p39071,bin2,cap,2000
p39071,bin3,cost,2000
p39071,bin3,cap,20000
p39073,bin1,cost,65
p39073,bin1,cap,1000
p39073,bin2,cost,200
p39073,bin2,cap,2000
p39073,bin3,cost,2000
p39073,bin3,cap,20000
p39075,bin1,cost,65
p39075,bin1,cap,1000
p39075,bin2,cost,200
p39075,bin2,cap,2000
p39075,bin3,cost,2000
p39075,bin3,cap,20000
p39077,bin1,cost,65
p39077,bin1,cap,1000
p39077,bin2,cost,200
p39077,bin2,cap,2000
p39077,bin3,cost,2000
p39077,bin3,cap,20000
p39079,bin1,cost,65
p39079,bin1,cap,1000
p39079,bin2,cost,200
p39079,bin2,cap,2000
p39079,bin3,cost,2000
p39079,bin3,cap,20000
p39081,bin1,cost,65
p39081,bin1,cap,1000
p39081,bin2,cost,200
p39081,bin2,cap,2000
p39081,bin3,cost,2000
p39081,bin3,cap,20000
p39083,bin1,cost,65
p39083,bin1,cap,1000
p39083,bin2,cost,200
p39083,bin2,cap,2000
p39083,bin3,cost,2000
p39083,bin3,cap,20000
p39087,bin1,cost,65
p39087,bin1,cap,1000
p39087,bin2,cost,200
p39087,bin2,cap,2000
p39087,bin3,cost,2000
p39087,bin3,cap,20000
p39089,bin1,cost,65
p39089,bin1,cap,1000
p39089,bin2,cost,200
p39089,bin2,cap,2000
p39089,bin3,cost,2000
p39089,bin3,cap,20000
p39091,bin1,cost,65
p39091,bin1,cap,1000
p39091,bin2,cost,200
p39091,bin2,cap,2000
p39091,bin3,cost,2000
p39091,bin3,cap,20000
p39101,bin1,cost,65
p39101,bin1,cap,1000
p39101,bin2,cost,200
p39101,bin2,cap,2000
p39101,bin3,cost,2000
p39101,bin3,cap,20000
p39105,bin1,cost,65
p39105,bin1,cap,1000
p39105,bin2,cost,200
p39105,bin2,cap,2000
p39105,bin3,cost,2000
p39105,bin3,cap,20000
p39107,bin1,cost,65
p39107,bin1,cap,1000
p39107,bin2,cost,200
p39107,bin2,cap,2000
p39107,bin3,cost,2000
p39107,bin3,cap,20000
p39111,bin1,cost,65
p39111,bin1,cap,1000
p39111,bin2,cost,200
p39111,bin2,cap,2000
p39111,bin3,cost,2000
p39111,bin3,cap,20000
p39115,bin1,cost,65
p39115,bin1,cap,1000
p39115,bin2,cost,200
p39115,bin2,cap,2000
p39115,bin3,cost,2000
p39115,bin3,cap,20000
p39117,bin1,cost,65
p39117,bin1,cap,1000
p39117,bin2,cost,200
p39117,bin2,cap,2000
p39117,bin3,cost,2000
p39117,bin3,cap,20000
p39119,bin1,cost,65
p39119,bin1,cap,1000
p39119,bin2,cost,200
p39119,bin2,cap,2000
p39119,bin3,cost,2000
p39119,bin3,cap,20000
p39121,bin1,cost,65
p39121,bin1,cap,1000
p39121,bin2,cost,200
p39121,bin2,cap,2000
p39121,bin3,cost,2000
p39121,bin3,cap,20000
p39125,bin1,cost,65
p39125,bin1,cap,1000
p39125,bin2,cost,200
p39125,bin2,cap,2000
p39125,bin3,cost,2000
p39125,bin3,cap,20000
p39127,bin1,cost,65
p39127,bin1,cap,1000
p39127,bin2,cost,200
p39127,bin2,cap,2000
p39127,bin3,cost,2000
p39127,bin3,cap,20000
p39129,bin1,cost,65
p39129,bin1,cap,1000
p39129,bin2,cost,200
p39129,bin2,cap,2000
p39129,bin3,cost,2000
p39129,bin3,cap,20000
p39131,bin1,cost,65
p39131,bin1,cap,1000
p39131,bin2,cost,200
p39131,bin2,cap,2000
p39131,bin3,cost,2000
p39131,bin3,cap,20000
p39137,bin1,cost,65
p39137,bin1,cap,1000
p39137,bin2,cost,200
p39137,bin2,cap,2000
p39137,bin3,cost,2000
p39137,bin3,cap,20000
p39139,bin1,cost,65
p39139,bin1,cap,1000
p39139,bin2,cost,200
p39139,bin2,cap,2000
p39139,bin3,cost,2000
p39139,bin3,cap,20000
p39141,bin1,cost,65
p39141,bin1,cap,1000
p39141,bin2,cost,200
p39141,bin2,cap,2000
p39141,bin3,cost,2000
p39141,bin3,cap,20000
p39145,bin1,cost,65
p39145,bin1,cap,1000
p39145,bin2,cost,200
p39145,bin2,cap,2000
p39145,bin3,cost,2000
p39145,bin3,cap,20000
p39147,bin1,cost,65
p39147,bin1,cap,1000
p39147,bin2,cost,200
p39147,bin2,cap,2000
p39147,bin3,cost,2000
p39147,bin3,cap,20000
p39149,bin1,cost,65
p39149,bin1,cap,1000
p39149,bin2,cost,200
p39149,bin2,cap,2000
p39149,bin3,cost,2000
p39149,bin3,cap,20000
p39157,bin1,cost,65
p39157,bin1,cap,1000
p39157,bin2,cost,200
p39157,bin2,cap,2000
p39157,bin3,cost,2000
p39157,bin3,cap,20000
p39159,bin1,cost,65
p39159,bin1,cap,1000
p39159,bin2,cost,200
p39159,bin2,cap,2000
p39159,bin3,cost,2000
p39159,bin3,cap,20000
p39161,bin1,cost,65
p39161,bin1,cap,1000
p39161,bin2,cost,200
p39161,bin2,cap,2000
p39161,bin3,cost,2000
p39161,bin3,cap,20000
p39163,bin1,cost,65
p39163,bin1,cap,1000
p39163,bin2,cost,200
p39163,bin2,cap,2000
p39163,bin3,cost,2000
p39163,bin3,cap,20000
p39167,bin1,cost,65
p39167,bin1,cap,1000
p39167,bin2,cost,200
p39167,bin2,cap,2000
p39167,bin3,cost,2000
p39167,bin3,cap,20000
p39169,bin1,cost,65
p39169,bin1,cap,1000
p39169,bin2,cost,200
p39169,bin2,cap,2000
p39169,bin3,cost,2000
p39169,bin3,cap,20000
p39171,bin1,cost,65
p39171,bin1,cap,1000
p39171,bin2,cost,200
p39171,bin2,cap,2000
p39171,bin3,cost,2000
p39171,bin3,cap,20000
p39175,bin1,cost,65
p39175,bin1,cap,1000
p39175,bin2,cost,200
p39175,bin2,cap,2000
p39175,bin3,cost,2000
p39175,bin3,cap,20000
p39023,bin1,cost,65
p39023,bin1,cap,1000
p39023,bin2,cost,200
p39023,bin2,cap,2000
p39023,bin3,cost,2000
p39023,bin3,cap,20000
p39027,bin1,cost,65
p39027,bin1,cap,1000
p39027,bin2,cost,200
p39027,bin2,cap,2000
p39027,bin3,cost,2000
p39027,bin3,cap,20000
p39047,bin1,cost,65
p39047,bin1,cap,1000
p39047,bin2,cost,200
p39047,bin2,cap,2000
p39047,bin3,cost,2000
p39047,bin3,cap,20000
p39057,bin1,cost,65
p39057,bin1,cap,1000
p39057,bin2,cost,200
p39057,bin2,cap,2000
p39057,bin3,cost,2000
p39057,bin3,cap,20000
p39097,bin1,cost,65
p39097,bin1,cap,1000
p39097,bin2,cost,200
p39097,bin2,cap,2000
p39097,bin3,cost,2000
p39097,bin3,cap,20000
p39109,bin1,cost,65
p39109,bin1,cap,1000
p39109,bin2,cost,200
p39109,bin2,cap,2000
p39109,bin3,cost,2000
p39109,bin3,cap,20000
p39113,bin1,cost,65
p39113,bin1,cap,1000
p39113,bin2,cost,200
p39113,bin2,cap,2000
p39113,bin3,cost,2000
p39113,bin3,cap,20000
p39135,bin1,cost,65
p39135,bin1,cap,1000
p39135,bin2,cost,200
p39135,bin2,cap,2000
p39135,bin3,cost,2000
p39135,bin3,cap,20000
p39015,bin1,cost,65
p39015,bin1,cap,1000
p39015,bin2,cost,200
p39015,bin2,cap,2000
p39015,bin3,cost,2000
p39015,bin3,cap,20000
p39017,bin1,cost,65
p39017,bin1,cap,1000
p39017,bin2,cost,200
p39017,bin2,cap,2000
p39017,bin3,cost,2000
p39017,bin3,cap,20000
p39025,bin1,cost,65
p39025,bin1,cap,1000
p39025,bin2,cost,200
p39025,bin2,cap,2000
p39025,bin3,cost,2000
p39025,bin3,cap,20000
p39061,bin1,cost,65
p39061,bin1,cap,1000
p39061,bin2,cost,200
p39061,bin2,cap,2000
p39061,bin3,cost,2000
p39061,bin3,cap,20000
p39165,bin1,cost,65
p39165,bin1,cap,1000
p39165,bin2,cost,200
p39165,bin2,cap,2000
p39165,bin3,cost,2000
p39165,bin3,cap,20000
p42003,bin1,cost,65
p42003,bin1,cap,1000
p42003,bin2,cost,200
p42003,bin2,cap,2000
p42003,bin3,cost,2000
p42003,bin3,cap,20000
p42005,bin1,cost,65
p42005,bin1,cap,1000
p42005,bin2,cost,200
p42005,bin2,cap,2000
p42005,bin3,cost,2000
p42005,bin3,cap,20000
p42007,bin1,cost,65
p42007,bin1,cap,1000
p42007,bin2,cost,200
p42007,bin2,cap,2000
p42007,bin3,cost,2000
p42007,bin3,cap,20000
p42019,bin1,cost,65
p42019,bin1,cap,1000
p42019,bin2,cost,200
p42019,bin2,cap,2000
p42019,bin3,cost,2000
p42019,bin3,cap,20000
p42051,bin1,cost,65
p42051,bin1,cap,1000
p42051,bin2,cost,200
p42051,bin2,cap,2000
p42051,bin3,cost,2000
p42051,bin3,cap,20000
p42059,bin1,cost,65
p42059,bin1,cap,1000
p42059,bin2,cost,200
p42059,bin2,cap,2000
p42059,bin3,cost,2000
p42059,bin3,cap,20000
p42125,bin1,cost,65
p42125,bin1,cap,1000
p42125,bin2,cost,200
p42125,bin2,cap,2000
p42125,bin3,cost,2000
p42125,bin3,cap,20000
