*r,rtscbin,sc_cat,value
p54043,bin3,cost,2000
p54043,bin3,cap,20000
p54045,bin1,cost,65
p54045,bin1,cap,1000
p54045,bin2,cost,200
p54045,bin2,cap,2000
p54045,bin3,cost,2000
p54045,bin3,cap,20000
p54047,bin1,cost,65
p54047,bin1,cap,1000
p54047,bin2,cost,200
p54047,bin2,cap,2000
p54047,bin3,cost,2000
p54047,bin3,cap,20000
p54049,bin1,cost,65
p54049,bin1,cap,1000
p54049,bin2,cost,200
p54049,bin2,cap,2000
p54049,bin3,cost,2000
p54049,bin3,cap,20000
p54051,bin1,cost,65
p54051,bin1,cap,1000
p54051,bin2,cost,200
p54051,bin2,cap,2000
p54051,bin3,cost,2000
p54051,bin3,cap,20000
p54053,bin1,cost,65
p54053,bin1,cap,1000
p54053,bin2,cost,200
p54053,bin2,cap,2000
p54053,bin3,cost,2000
p54053,bin3,cap,20000
p54055,bin1,cost,65
p54055,bin1,cap,1000
p54055,bin2,cost,200
p54055,bin2,cap,2000
p54055,bin3,cost,2000
p54055,bin3,cap,20000
p54057,bin1,cost,65
p54057,bin1,cap,1000
p54057,bin2,cost,200
p54057,bin2,cap,2000
p54057,bin3,cost,2000
p54057,bin3,cap,20000
p54059,bin1,cost,65
p54059,bin1,cap,1000
p54059,bin2,cost,200
p54059,bin2,cap,2000
p54059,bin3,cost,2000
p54059,bin3,cap,20000
p54061,bin1,cost,65
p54061,bin1,cap,1000
p54061,bin2,cost,200
p54061,bin2,cap,2000
p54061,bin3,cost,2000
p54061,bin3,cap,20000
p54063,bin1,cost,65
p54063,bin1,cap,1000
p54063,bin2,cost,200
p54063,bin2,cap,2000
p54063,bin3,cost,2000
p54063,bin3,cap,20000
p54065,bin1,cost,65
p54065,bin1,cap,1000
p54065,bin2,cost,200
p54065,bin2,cap,2000
p54065,bin3,cost,2000
p54065,bin3,cap,20000
p54067,bin1,cost,65
p54067,bin1,cap,1000
p54067,bin2,cost,200
p54067,bin2,cap,2000
p54067,bin3,cost,2000
p54067,bin3,cap,20000
p54069,bin1,cost,65
p54069,bin1,cap,1000
p54069,bin2,cost,200
p54069,bin2,cap,2000
p54069,bin3,cost,2000
p54069,bin3,cap,20000
p54071,bin1,cost,65
p54071,bin1,cap,1000
p54071,bin2,cost,200
p54071,bin2,cap,2000
p54071,bin3,cost,2000
p54071,bin3,cap,20000
p54073,bin1,cost,65
p54073,bin1,cap,1000
p54073,bin2,cost,200
p54073,bin2,cap,2000
p54073,bin3,cost,2000
p54073,bin3,cap,20000
p54075,bin1,cost,65
p54075,bin1,cap,1000
p54075,bin2,cost,200
p54075,bin2,cap,2000
p54075,bin3,cost,2000
p54075,bin3,cap,20000
p54077,bin1,cost,65
p54077,bin1,cap,1000
p54077,bin2,cost,200
p54077,bin2,cap,2000
p54077,bin3,cost,2000
p54077,bin3,cap,20000
p54079,bin1,cost,65
p54079,bin1,cap,1000
p54079,bin2,cost,200
p54079,bin2,cap,2000
p54079,bin3,cost,2000
p54079,bin3,cap,20000
p54081,bin1,cost,65
p54081,bin1,cap,1000
p54081,bin2,cost,200
p54081,bin2,cap,2000
p54081,bin3,cost,2000
p54081,bin3,cap,20000
p54083,bin1,cost,65
p54083,bin1,cap,1000
p54083,bin2,cost,200
p54083,bin2,cap,2000
p54083,bin3,cost,2000
p54083,bin3,cap,20000
p54085,bin1,cost,65
p54085,bin1,cap,1000
p54085,bin2,cost,200
p54085,bin2,cap,2000
p54085,bin3,cost,2000
p54085,bin3,cap,20000
p54087,bin1,cost,65
p54087,bin1,cap,1000
p54087,bin2,cost,200
p54087,bin2,cap,2000
p54087,bin3,cost,2000
p54087,bin3,cap,20000
p54089,bin1,cost,65
p54089,bin1,cap,1000
p54089,bin2,cost,200
p54089,bin2,cap,2000
p54089,bin3,cost,2000
p54089,bin3,cap,20000
p54091,bin1,cost,65
p54091,bin1,cap,1000
p54091,bin2,cost,200
p54091,bin2,cap,2000
p54091,bin3,cost,2000
p54091,bin3,cap,20000
p54093,bin1,cost,65
p54093,bin1,cap,1000
p54093,bin2,cost,200
p54093,bin2,cap,2000
p54093,bin3,cost,2000
p54093,bin3,cap,20000
p54095,bin1,cost,65
p54095,bin1,cap,1000
p54095,bin2,cost,200
p54095,bin2,cap,2000
p54095,bin3,cost,2000
p54095,bin3,cap,20000
p54097,bin1,cost,65
p54097,bin1,cap,1000
p54097,bin2,cost,200
p54097,bin2,cap,2000
p54097,bin3,cost,2000
p54097,bin3,cap,20000
p54099,bin1,cost,65
p54099,bin1,cap,1000
p54099,bin2,cost,200
p54099,bin2,cap,2000
p54099,bin3,cost,2000
p54099,bin3,cap,20000
p54101,bin1,cost,65
p54101,bin1,cap,1000
p54101,bin2,cost,200
p54101,bin2,cap,2000
p54101,bin3,cost,2000
p54101,bin3,cap,20000
p54103,bin1,cost,65
p54103,bin1,cap,1000
p54103,bin2,cost,200
p54103,bin2,cap,2000
p54103,bin3,cost,2000
p54103,bin3,cap,20000
p54105,bin1,cost,65
p54105,bin1,cap,1000
p54105,bin2,cost,200
p54105,bin2,cap,2000
p54105,bin3,cost,2000
p54105,bin3,cap,20000
p54107,bin1,cost,65
p54107,bin1,cap,1000
p54107,bin2,cost,200
p54107,bin2,cap,2000
p54107,bin3,cost,2000
p54107,bin3,cap,20000
p54109,bin1,cost,65
p54109,bin1,cap,1000
p54109,bin2,cost,200
p54109,bin2,cap,2000
p54109,bin3,cost,2000
p54109,bin3,cap,20000
p55001,bin1,cost,65
p55001,bin1,cap,1000
p55001,bin2,cost,200
p55001,bin2,cap,2000
p55001,bin3,cost,2000
p55001,bin3,cap,20000
p55003,bin1,cost,65
p55003,bin1,cap,1000
p55003,bin2,cost,200
p55003,bin2,cap,2000
p55003,bin3,cost,2000
p55003,bin3,cap,20000
p55005,bin1,cost,65
p55005,bin1,cap,1000
p55005,bin2,cost,200
p55005,bin2,cap,2000
p55005,bin3,cost,2000
p55005,bin3,cap,20000
p55007,bin1,cost,65
p55007,bin1,cap,1000
p55007,bin2,cost,200
p55007,bin2,cap,2000
p55007,bin3,cost,2000
p55007,bin3,cap,20000
p55009,bin1,cost,65
p55009,bin1,cap,1000
p55009,bin2,cost,200
p55009,bin2,cap,2000
p55009,bin3,cost,2000
p55009,bin3,cap,20000
p55011,bin1,cost,65
p55011,bin1,cap,1000
p55011,bin2,cost,200
p55011,bin2,cap,2000
p55011,bin3,cost,2000
p55011,bin3,cap,20000
p55013,bin1,cost,65
p55013,bin1,cap,1000
p55013,bin2,cost,200
p55013,bin2,cap,2000
p55013,bin3,cost,2000
p55013,bin3,cap,20000
p55015,bin1,cost,65
p55015,bin1,cap,1000
p55015,bin2,cost,200
p55015,bin2,cap,2000
p55015,bin3,cost,2000
p55015,bin3,cap,20000
p55017,bin1,cost,65
p55017,bin1,cap,1000
p55017,bin2,cost,200
p55017,bin2,cap,2000
p55017,bin3,cost,2000
p55017,bin3,cap,20000
p55019,bin1,cost,65
p55019,bin1,cap,1000
p55019,bin2,cost,200
p55019,bin2,cap,2000
p55019,bin3,cost,2000
p55019,bin3,cap,20000
p55021,bin1,cost,65
p55021,bin1,cap,1000
p55021,bin2,cost,200
p55021,bin2,cap,2000
p55021,bin3,cost,2000
p55021,bin3,cap,20000
p55023,bin1,cost,65
p55023,bin1,cap,1000
p55023,bin2,cost,200
p55023,bin2,cap,2000
p55023,bin3,cost,2000
p55023,bin3,cap,20000
p55025,bin1,cost,65
p55025,bin1,cap,1000
p55025,bin2,cost,200
p55025,bin2,cap,2000
p55025,bin3,cost,2000
p55025,bin3,cap,20000
p55027,bin1,cost,65
p55027,bin1,cap,1000
p55027,bin2,cost,200
p55027,bin2,cap,2000
p55027,bin3,cost,2000
p55027,bin3,cap,20000
p55029,bin1,cost,65
p55029,bin1,cap,1000
p55029,bin2,cost,200
p55029,bin2,cap,2000
p55029,bin3,cost,2000
p55029,bin3,cap,20000
p55031,bin1,cost,65
p55031,bin1,cap,1000
p55031,bin2,cost,200
p55031,bin2,cap,2000
p55031,bin3,cost,2000
p55031,bin3,cap,20000
p55033,bin1,cost,65
p55033,bin1,cap,1000
p55033,bin2,cost,200
p55033,bin2,cap,2000
p55033,bin3,cost,2000
p55033,bin3,cap,20000
p55035,bin1,cost,65
p55035,bin1,cap,1000
p55035,bin2,cost,200
p55035,bin2,cap,2000
p55035,bin3,cost,2000
p55035,bin3,cap,20000
p55037,bin1,cost,65
p55037,bin1,cap,1000
p55037,bin2,cost,200
p55037,bin2,cap,2000
p55037,bin3,cost,2000
p55037,bin3,cap,20000
p55039,bin1,cost,65
p55039,bin1,cap,1000
p55039,bin2,cost,200
p55039,bin2,cap,2000
p55039,bin3,cost,2000
p55039,bin3,cap,20000
p55041,bin1,cost,65
p55041,bin1,cap,1000
p55041,bin2,cost,200
p55041,bin2,cap,2000
p55041,bin3,cost,2000
p55041,bin3,cap,20000
p55043,bin1,cost,65
p55043,bin1,cap,1000
p55043,bin2,cost,200
p55043,bin2,cap,2000
p55043,bin3,cost,2000
p55043,bin3,cap,20000
p55045,bin1,cost,65
p55045,bin1,cap,1000
p55045,bin2,cost,200
p55045,bin2,cap,2000
p55045,bin3,cost,2000
p55045,bin3,cap,20000
p55047,bin1,cost,65
p55047,bin1,cap,1000
p55047,bin2,cost,200
p55047,bin2,cap,2000
p55047,bin3,cost,2000
p55047,bin3,cap,20000
p55049,bin1,cost,65
p55049,bin1,cap,1000
p55049,bin2,cost,200
p55049,bin2,cap,2000
p55049,bin3,cost,2000
p55049,bin3,cap,20000
p55051,bin1,cost,65
p55051,bin1,cap,1000
p55051,bin2,cost,200
p55051,bin2,cap,2000
p55051,bin3,cost,2000
p55051,bin3,cap,20000
p55053,bin1,cost,65
p55053,bin1,cap,1000
p55053,bin2,cost,200
p55053,bin2,cap,2000
p55053,bin3,cost,2000
p55053,bin3,cap,20000
p55055,bin1,cost,65
p55055,bin1,cap,1000
p55055,bin2,cost,200
p55055,bin2,cap,2000
p55055,bin3,cost,2000
p55055,bin3,cap,20000
p55057,bin1,cost,65
p55057,bin1,cap,1000
p55057,bin2,cost,200
p55057,bin2,cap,2000
p55057,bin3,cost,2000
p55057,bin3,cap,20000
p55059,bin1,cost,65
p55059,bin1,cap,1000
p55059,bin2,cost,200
p55059,bin2,cap,2000
p55059,bin3,cost,2000
p55059,bin3,cap,20000
p55061,bin1,cost,65
p55061,bin1,cap,1000
p55061,bin2,cost,200
p55061,bin2,cap,2000
p55061,bin3,cost,2000
p55061,bin3,cap,20000
p55063,bin1,cost,65
p55063,bin1,cap,1000
p55063,bin2,cost,200
p55063,bin2,cap,2000
p55063,bin3,cost,2000
p55063,bin3,cap,20000
p55065,bin1,cost,65
p55065,bin1,cap,1000
p55065,bin2,cost,200
p55065,bin2,cap,2000
p55065,bin3,cost,2000
p55065,bin3,cap,20000
p55067,bin1,cost,65
p55067,bin1,cap,1000
p55067,bin2,cost,200
p55067,bin2,cap,2000
p55067,bin3,cost,2000
p55067,bin3,cap,20000
p55069,bin1,cost,65
p55069,bin1,cap,1000
p55069,bin2,cost,200
p55069,bin2,cap,2000
p55069,bin3,cost,2000
p55069,bin3,cap,20000
p55071,bin1,cost,65
p55071,bin1,cap,1000
p55071,bin2,cost,200
p55071,bin2,cap,2000
p55071,bin3,cost,2000
p55071,bin3,cap,20000
p55073,bin1,cost,65
p55073,bin1,cap,1000
p55073,bin2,cost,200
p55073,bin2,cap,2000
p55073,bin3,cost,2000
p55073,bin3,cap,20000
p55075,bin1,cost,65
p55075,bin1,cap,1000
p55075,bin2,cost,200
p55075,bin2,cap,2000
p55075,bin3,cost,2000
p55075,bin3,cap,20000
p55077,bin1,cost,65
p55077,bin1,cap,1000
p55077,bin2,cost,200
p55077,bin2,cap,2000
p55077,bin3,cost,2000
p55077,bin3,cap,20000
p55078,bin1,cost,65
p55078,bin1,cap,1000
p55078,bin2,cost,200
p55078,bin2,cap,2000
p55078,bin3,cost,2000
p55078,bin3,cap,20000
p55079,bin1,cost,65
p55079,bin1,cap,1000
p55079,bin2,cost,200
p55079,bin2,cap,2000
p55079,bin3,cost,2000
p55079,bin3,cap,20000
p55081,bin1,cost,65
p55081,bin1,cap,1000
p55081,bin2,cost,200
p55081,bin2,cap,2000
p55081,bin3,cost,2000
p55081,bin3,cap,20000
p55083,bin1,cost,65
p55083,bin1,cap,1000
p55083,bin2,cost,200
p55083,bin2,cap,2000
p55083,bin3,cost,2000
p55083,bin3,cap,20000
p55085,bin1,cost,65
p55085,bin1,cap,1000
p55085,bin2,cost,200
p55085,bin2,cap,2000
p55085,bin3,cost,2000
p55085,bin3,cap,20000
p55087,bin1,cost,65
p55087,bin1,cap,1000
p55087,bin2,cost,200
p55087,bin2,cap,2000
p55087,bin3,cost,2000
p55087,bin3,cap,20000
p55089,bin1,cost,65
p55089,bin1,cap,1000
p55089,bin2,cost,200
p55089,bin2,cap,2000
p55089,bin3,cost,2000
p55089,bin3,cap,20000
p55091,bin1,cost,65
p55091,bin1,cap,1000
p55091,bin2,cost,200
p55091,bin2,cap,2000
p55091,bin3,cost,2000
p55091,bin3,cap,20000
p55093,bin1,cost,65
p55093,bin1,cap,1000
p55093,bin2,cost,200
p55093,bin2,cap,2000
p55093,bin3,cost,2000
p55093,bin3,cap,20000
p55095,bin1,cost,65
p55095,bin1,cap,1000
p55095,bin2,cost,200
p55095,bin2,cap,2000
p55095,bin3,cost,2000
p55095,bin3,cap,20000
p55097,bin1,cost,65
p55097,bin1,cap,1000
p55097,bin2,cost,200
p55097,bin2,cap,2000
p55097,bin3,cost,2000
p55097,bin3,cap,20000
p55099,bin1,cost,65
p55099,bin1,cap,1000
p55099,bin2,cost,200
p55099,bin2,cap,2000
p55099,bin3,cost,2000
p55099,bin3,cap,20000
p55101,bin1,cost,65
p55101,bin1,cap,1000
p55101,bin2,cost,200
p55101,bin2,cap,2000
p55101,bin3,cost,2000
p55101,bin3,cap,20000
p55103,bin1,cost,65
p55103,bin1,cap,1000
p55103,bin2,cost,200
p55103,bin2,cap,2000
p55103,bin3,cost,2000
p55103,bin3,cap,20000
p55105,bin1,cost,65
p55105,bin1,cap,1000
p55105,bin2,cost,200
p55105,bin2,cap,2000
p55105,bin3,cost,2000
p55105,bin3,cap,20000
p55107,bin1,cost,65
p55107,bin1,cap,1000
p55107,bin2,cost,200
p55107,bin2,cap,2000
p55107,bin3,cost,2000
p55107,bin3,cap,20000
p55109,bin1,cost,65
p55109,bin1,cap,1000
p55109,bin2,cost,200
p55109,bin2,cap,2000
p55109,bin3,cost,2000
p55109,bin3,cap,20000
p55111,bin1,cost,65
p55111,bin1,cap,1000
p55111,bin2,cost,200
p55111,bin2,cap,2000
p55111,bin3,cost,2000
p55111,bin3,cap,20000
p55113,bin1,cost,65
p55113,bin1,cap,1000
p55113,bin2,cost,200
p55113,bin2,cap,2000
p55113,bin3,cost,2000
p55113,bin3,cap,20000
p55115,bin1,cost,65
p55115,bin1,cap,1000
p55115,bin2,cost,200
p55115,bin2,cap,2000
p55115,bin3,cost,2000
p55115,bin3,cap,20000
p55117,bin1,cost,65
p55117,bin1,cap,1000
p55117,bin2,cost,200
p55117,bin2,cap,2000
p55117,bin3,cost,2000
p55117,bin3,cap,20000
p55119,bin1,cost,65
p55119,bin1,cap,1000
p55119,bin2,cost,200
p55119,bin2,cap,2000
p55119,bin3,cost,2000
p55119,bin3,cap,20000
p55121,bin1,cost,65
p55121,bin1,cap,1000
p55121,bin2,cost,200
p55121,bin2,cap,2000
p55121,bin3,cost,2000
p55121,bin3,cap,20000
p55123,bin1,cost,65
p55123,bin1,cap,1000
p55123,bin2,cost,200
p55123,bin2,cap,2000
p55123,bin3,cost,2000
p55123,bin3,cap,20000
p55125,bin1,cost,65
p55125,bin1,cap,1000
p55125,bin2,cost,200
p55125,bin2,cap,2000
p55125,bin3,cost,2000
p55125,bin3,cap,20000
p55127,bin1,cost,65
p55127,bin1,cap,1000
p55127,bin2,cost,200
p55127,bin2,cap,2000
p55127,bin3,cost,2000
p55127,bin3,cap,20000
p55129,bin1,cost,65
p55129,bin1,cap,1000
p55129,bin2,cost,200
p55129,bin2,cap,2000
p55129,bin3,cost,2000
p55129,bin3,cap,20000
p55131,bin1,cost,65
p55131,bin1,cap,1000
p55131,bin2,cost,200
p55131,bin2,cap,2000
p55131,bin3,cost,2000
p55131,bin3,cap,20000
p55133,bin1,cost,65
p55133,bin1,cap,1000
p55133,bin2,cost,200
p55133,bin2,cap,2000
p55133,bin3,cost,2000
p55133,bin3,cap,20000
p55135,bin1,cost,65
p55135,bin1,cap,1000
p55135,bin2,cost,200
p55135,bin2,cap,2000
p55135,bin3,cost,2000
p55135,bin3,cap,20000
p55137,bin1,cost,65
p55137,bin1,cap,1000
p55137,bin2,cost,200
p55137,bin2,cap,2000
p55137,bin3,cost,2000
p55137,bin3,cap,20000
p55139,bin1,cost,65
p55139,bin1,cap,1000
p55139,bin2,cost,200
p55139,bin2,cap,2000
p55139,bin3,cost,2000
p55139,bin3,cap,20000
p55141,bin1,cost,65
p55141,bin1,cap,1000
p55141,bin2,cost,200
p55141,bin2,cap,2000
p55141,bin3,cost,2000
p55141,bin3,cap,20000
